timestamp,filepath,command,uid,pid,ppid,cwd,hostname,platform
1718366221,"/usr/bin/dpkg","dpkg --compare-versions 1.5.3-5ubuntu5 lt 1.4.0-2",0,4315,4314,"/","bastion","LINUX"
1718366221,"/usr/bin/dpkg","/usr/bin/dpkg --status-fd 35 --no-triggers --unpack --auto-deconfigure --recursive /tmp/apt-dpkg-install-zOCCA0",0,4316,4100,"/","bastion","LINUX"
1718366221,"/usr/sbin/dpkg-split","None",0,4317,4316,"/","bastion","LINUX"
1718366221,"/usr/bin/dpkg-split","dpkg-split -Qao /var/lib/dpkg/reassemble.deb /tmp/apt-dpkg-install-zOCCA0/0-systemd-timesyncd_255.4-1ubuntu8.1_amd64.deb",0,4317,4316,"/","bastion","LINUX"
1718366221,"/usr/sbin/dpkg-deb","None",0,4318,4316,"/","bastion","LINUX"
1718366221,"/usr/bin/dpkg-deb","dpkg-deb --control /tmp/apt-dpkg-install-zOCCA0/0-systemd-timesyncd_255.4-1ubuntu8.1_amd64.deb /var/lib/dpkg/tmp.ci",0,4318,4316,"/","bastion","LINUX"
1718366221,"/usr/sbin/tar","None",0,4321,4318,"/var/lib/dpkg/tmp.ci","bastion","LINUX"
1718366221,"/usr/bin/tar","tar -x -f - --warning",0,4321,4318,"/var/lib/dpkg/tmp.ci","bastion","LINUX"
1718366221,"/var/lib/dpkg/info/systemd-timesyncd.prerm","/bin/sh /var/lib/dpkg/info/systemd-timesyncd.prerm upgrade 255.4-1ubuntu8.1",0,4323,4316,"/","bastion","LINUX"
1718366221,"/usr/sbin/dpkg-deb","None",0,4324,4316,"/","bastion","LINUX"
1718366221,"/usr/bin/dpkg-deb","dpkg-deb --fsys-tarfile /tmp/apt-dpkg-install-zOCCA0/0-systemd-timesyncd_255.4-1ubuntu8.1_amd64.deb",0,4324,4316,"/","bastion","LINUX"
1718366222,"/var/lib/dpkg/info/systemd-timesyncd.postrm","/bin/sh /var/lib/dpkg/info/systemd-timesyncd.postrm upgrade 255.4-1ubuntu8.1",0,4327,4316,"/","bastion","LINUX"
1718366222,"/usr/sbin/rm","None",0,4328,4316,"/","bastion","LINUX"
1718366222,"/usr/bin/rm","rm -rf -- /var/lib/dpkg/tmp.ci",0,4328,4316,"/","bastion","LINUX"
1718366222,"/usr/sbin/dpkg-split","None",0,4329,4316,"/","bastion","LINUX"
1718366222,"/usr/bin/dpkg-split","dpkg-split -Qao /var/lib/dpkg/reassemble.deb /tmp/apt-dpkg-install-zOCCA0/1-systemd-resolved_255.4-1ubuntu8.1_amd64.deb",0,4329,4316,"/","bastion","LINUX"
1718366222,"/usr/sbin/dpkg-deb","None",0,4330,4316,"/","bastion","LINUX"
1718366222,"/usr/bin/dpkg-deb","dpkg-deb --control /tmp/apt-dpkg-install-zOCCA0/1-systemd-resolved_255.4-1ubuntu8.1_amd64.deb /var/lib/dpkg/tmp.ci",0,4330,4316,"/","bastion","LINUX"
1718366222,"/usr/sbin/tar","None",0,4333,4330,"/var/lib/dpkg/tmp.ci","bastion","LINUX"
1718366222,"/usr/bin/tar","tar -x -f - --warning",0,4333,4330,"/var/lib/dpkg/tmp.ci","bastion","LINUX"
1718366222,"/var/lib/dpkg/info/systemd-resolved.prerm","/bin/sh /var/lib/dpkg/info/systemd-resolved.prerm upgrade 255.4-1ubuntu8.1",0,4334,4316,"/","bastion","LINUX"
1718366222,"/usr/sbin/dpkg-deb","None",0,4335,4316,"/","bastion","LINUX"
1718366222,"/usr/bin/dpkg-deb","dpkg-deb --fsys-tarfile /tmp/apt-dpkg-install-zOCCA0/1-systemd-resolved_255.4-1ubuntu8.1_amd64.deb",0,4335,4316,"/","bastion","LINUX"
1718366222,"/snap/snapd/current/lib/x86_64-linux-gnu/ld-2.23.so","/snap/snapd/current/lib/x86_64-linux-gnu/ld-2.23.so --library-path /snap/snapd/current/usr/local/lib:/snap/snapd/current/lib/x86_64-linux-gnu:/snap/snapd/current/usr/lib/x86_64-linux-gnu /snap/snapd/current/usr/bin/xdelta3 config",0,4339,733,"/","bastion","LINUX"
1718366222,"/var/lib/dpkg/info/systemd-resolved.postrm","/bin/sh /var/lib/dpkg/info/systemd-resolved.postrm upgrade 255.4-1ubuntu8.1",0,4361,4316,"/","bastion","LINUX"
1718366222,"/usr/sbin/rm","None",0,4369,4316,"/","bastion","LINUX"
1718366222,"/usr/bin/rm","rm -rf -- /var/lib/dpkg/tmp.ci",0,4369,4316,"/","bastion","LINUX"
1718366222,"/usr/sbin/dpkg-split","None",0,4370,4316,"/","bastion","LINUX"
1718366222,"/usr/bin/dpkg-split","dpkg-split -Qao /var/lib/dpkg/reassemble.deb /tmp/apt-dpkg-install-zOCCA0/2-systemd-oomd_255.4-1ubuntu8.1_amd64.deb",0,4370,4316,"/","bastion","LINUX"
1718366222,"/usr/sbin/dpkg-deb","None",0,4371,4316,"/","bastion","LINUX"
1718366222,"/usr/bin/dpkg-deb","dpkg-deb --control /tmp/apt-dpkg-install-zOCCA0/2-systemd-oomd_255.4-1ubuntu8.1_amd64.deb /var/lib/dpkg/tmp.ci",0,4371,4316,"/","bastion","LINUX"
1718366222,"/usr/sbin/tar","None",0,4374,4371,"/var/lib/dpkg/tmp.ci","bastion","LINUX"
1718366222,"/usr/bin/tar","tar -x -f - --warning",0,4374,4371,"/var/lib/dpkg/tmp.ci","bastion","LINUX"
1718366222,"/var/lib/dpkg/info/systemd-oomd.prerm","/bin/sh /var/lib/dpkg/info/systemd-oomd.prerm upgrade 255.4-1ubuntu8.1",0,4375,4316,"/","bastion","LINUX"
1718366222,"/usr/sbin/dpkg-deb","None",0,4376,4316,"/","bastion","LINUX"
1718366222,"/usr/bin/dpkg-deb","dpkg-deb --fsys-tarfile /tmp/apt-dpkg-install-zOCCA0/2-systemd-oomd_255.4-1ubuntu8.1_amd64.deb",0,4376,4316,"/","bastion","LINUX"
1718366222,"/var/lib/dpkg/info/systemd-oomd.postrm","/bin/sh /var/lib/dpkg/info/systemd-oomd.postrm upgrade 255.4-1ubuntu8.1",0,4379,4316,"/","bastion","LINUX"
1718366222,"/usr/sbin/rm","None",0,4380,4316,"/","bastion","LINUX"
1718366222,"/usr/bin/rm","rm -rf -- /var/lib/dpkg/tmp.ci",0,4380,4316,"/","bastion","LINUX"
1718366222,"/usr/sbin/dpkg-split","None",0,4381,4316,"/","bastion","LINUX"
1718366222,"/usr/bin/dpkg-split","dpkg-split -Qao /var/lib/dpkg/reassemble.deb /tmp/apt-dpkg-install-zOCCA0/3-systemd-dev_255.4-1ubuntu8.1_all.deb",0,4381,4316,"/","bastion","LINUX"
1718366222,"/usr/sbin/dpkg-deb","None",0,4382,4316,"/","bastion","LINUX"
1718366222,"/usr/bin/dpkg-deb","dpkg-deb --control /tmp/apt-dpkg-install-zOCCA0/3-systemd-dev_255.4-1ubuntu8.1_all.deb /var/lib/dpkg/tmp.ci",0,4382,4316,"/","bastion","LINUX"
1718366222,"/usr/sbin/tar","None",0,4385,4382,"/var/lib/dpkg/tmp.ci","bastion","LINUX"
1718366222,"/usr/bin/tar","tar -x -f - --warning",0,4385,4382,"/var/lib/dpkg/tmp.ci","bastion","LINUX"
1718366222,"/usr/sbin/dpkg-deb","None",0,4386,4316,"/","bastion","LINUX"
1718366222,"/usr/bin/dpkg-deb","dpkg-deb --fsys-tarfile /tmp/apt-dpkg-install-zOCCA0/3-systemd-dev_255.4-1ubuntu8.1_all.deb",0,4386,4316,"/","bastion","LINUX"
1718366222,"/usr/sbin/rm","None",0,4389,4316,"/","bastion","LINUX"
1718366222,"/usr/bin/rm","rm -rf -- /var/lib/dpkg/tmp.ci",0,4389,4316,"/","bastion","LINUX"
1718366222,"/usr/sbin/dpkg-split","None",0,4390,4316,"/","bastion","LINUX"
1718366222,"/usr/bin/dpkg-split","dpkg-split -Qao /var/lib/dpkg/reassemble.deb /tmp/apt-dpkg-install-zOCCA0/4-systemd_255.4-1ubuntu8.1_amd64.deb",0,4390,4316,"/","bastion","LINUX"
1718366222,"/usr/sbin/dpkg-deb","None",0,4391,4316,"/","bastion","LINUX"
1718366222,"/usr/bin/dpkg-deb","dpkg-deb --control /tmp/apt-dpkg-install-zOCCA0/4-systemd_255.4-1ubuntu8.1_amd64.deb /var/lib/dpkg/tmp.ci",0,4391,4316,"/","bastion","LINUX"
1718366222,"/usr/sbin/tar","None",0,4394,4391,"/var/lib/dpkg/tmp.ci","bastion","LINUX"
1718366222,"/usr/bin/tar","tar -x -f - --warning",0,4394,4391,"/var/lib/dpkg/tmp.ci","bastion","LINUX"
1718366222,"/var/lib/dpkg/info/systemd.prerm","/bin/sh /var/lib/dpkg/info/systemd.prerm upgrade 255.4-1ubuntu8.1",0,4395,4316,"/","bastion","LINUX"
1718366222,"/usr/bin/dpkg-maintscript-helper","/bin/sh /usr/bin/dpkg-maintscript-helper rm_conffile /etc/systemd/resolved.conf 251.3-2~ -- upgrade 255.4-1ubuntu8.1",0,4396,4395,"/","bastion","LINUX"
1718366222,"/usr/bin/basename","basename /usr/bin/dpkg-maintscript-helper",0,4397,4396,"/","bastion","LINUX"
1718366222,"/usr/bin/dpkg","dpkg --validate-version -- 251.3-2~",0,4398,4396,"/","bastion","LINUX"
1718366222,"/var/lib/dpkg/tmp.ci/preinst","/bin/sh /var/lib/dpkg/tmp.ci/preinst upgrade 255.4-1ubuntu8 255.4-1ubuntu8.1",0,4399,4316,"/","bastion","LINUX"
1718366222,"/usr/bin/readlink","readlink -f /bin",0,4400,4399,"/","bastion","LINUX"
1718366222,"/usr/bin/readlink","readlink -f /sbin",0,4401,4399,"/","bastion","LINUX"
1718366222,"/usr/bin/readlink","readlink -f /lib",0,4402,4399,"/","bastion","LINUX"
1718366222,"/usr/bin/readlink","readlink -f /lib64",0,4403,4399,"/","bastion","LINUX"
1718366222,"/usr/bin/dpkg-maintscript-helper","/bin/sh /usr/bin/dpkg-maintscript-helper rm_conffile /etc/systemd/resolved.conf 251.3-2~ -- upgrade 255.4-1ubuntu8 255.4-1ubuntu8.1",0,4405,4399,"/","bastion","LINUX"
1718366222,"/usr/bin/basename","basename /usr/bin/dpkg-maintscript-helper",0,4406,4405,"/","bastion","LINUX"
1718366222,"/usr/bin/dpkg","dpkg --validate-version -- 251.3-2~",0,4407,4405,"/","bastion","LINUX"
1718366222,"/usr/bin/dpkg","dpkg --compare-versions -- 255.4-1ubuntu8 le-nl 251.3-2~",0,4408,4405,"/","bastion","LINUX"
1718366222,"/usr/sbin/dpkg-deb","None",0,4409,4316,"/","bastion","LINUX"
1718366222,"/usr/bin/dpkg-deb","dpkg-deb --fsys-tarfile /tmp/apt-dpkg-install-zOCCA0/4-systemd_255.4-1ubuntu8.1_amd64.deb",0,4409,4316,"/","bastion","LINUX"
1718366223,"/var/lib/dpkg/info/systemd.postrm","/bin/sh /var/lib/dpkg/info/systemd.postrm upgrade 255.4-1ubuntu8.1",0,4413,4316,"/","bastion","LINUX"
1718366223,"/usr/bin/dpkg-maintscript-helper","/bin/sh /usr/bin/dpkg-maintscript-helper rm_conffile /etc/systemd/resolved.conf 251.3-2~ -- upgrade 255.4-1ubuntu8.1",0,4445,4413,"/","bastion","LINUX"
1718366223,"/usr/bin/basename","basename /usr/bin/dpkg-maintscript-helper",0,4450,4445,"/","bastion","LINUX"
1718366223,"/usr/bin/dpkg","dpkg --validate-version -- 251.3-2~",0,4451,4445,"/","bastion","LINUX"
1718366223,"/usr/sbin/rm","None",0,4490,4316,"/","bastion","LINUX"
1718366223,"/usr/bin/rm","rm -rf -- /var/lib/dpkg/tmp.ci",0,4490,4316,"/","bastion","LINUX"
1718366223,"/usr/sbin/dpkg-split","None",0,4492,4316,"/","bastion","LINUX"
1718366223,"/usr/bin/dpkg-split","dpkg-split -Qao /var/lib/dpkg/reassemble.deb /tmp/apt-dpkg-install-zOCCA0/5-udev_255.4-1ubuntu8.1_amd64.deb",0,4492,4316,"/","bastion","LINUX"
1718366223,"/usr/sbin/dpkg-deb","None",0,4493,4316,"/","bastion","LINUX"
1718366223,"/usr/bin/dpkg-deb","dpkg-deb --control /tmp/apt-dpkg-install-zOCCA0/5-udev_255.4-1ubuntu8.1_amd64.deb /var/lib/dpkg/tmp.ci",0,4493,4316,"/","bastion","LINUX"
1718366223,"/usr/sbin/tar","None",0,4496,4493,"/var/lib/dpkg/tmp.ci","bastion","LINUX"
1718366223,"/usr/bin/tar","tar -x -f - --warning",0,4496,4493,"/var/lib/dpkg/tmp.ci","bastion","LINUX"
1718366223,"/var/lib/dpkg/info/udev.prerm","/bin/sh /var/lib/dpkg/info/udev.prerm upgrade 255.4-1ubuntu8.1",0,4506,4316,"/","bastion","LINUX"
1718366223,"/usr/bin/dpkg-maintscript-helper","/bin/sh /usr/bin/dpkg-maintscript-helper rm_conffile /etc/init.d/udev 254.3-1~ -- upgrade 255.4-1ubuntu8.1",0,4507,4506,"/","bastion","LINUX"
1718366223,"/usr/bin/basename","basename /usr/bin/dpkg-maintscript-helper",0,4508,4507,"/","bastion","LINUX"
1718366223,"/usr/bin/dpkg","dpkg --validate-version -- 254.3-1~",0,4509,4507,"/","bastion","LINUX"
1718366223,"/var/lib/dpkg/tmp.ci/preinst","/bin/sh /var/lib/dpkg/tmp.ci/preinst upgrade 255.4-1ubuntu8 255.4-1ubuntu8.1",0,4510,4316,"/","bastion","LINUX"
1718366223,"/usr/bin/readlink","readlink -f /bin",0,4511,4510,"/","bastion","LINUX"
1718366223,"/usr/bin/readlink","readlink -f /sbin",0,4512,4510,"/","bastion","LINUX"
1718366223,"/usr/bin/readlink","readlink -f /lib",0,4513,4510,"/","bastion","LINUX"
1718366223,"/usr/bin/readlink","readlink -f /lib64",0,4514,4510,"/","bastion","LINUX"
1718366223,"/usr/bin/dpkg-maintscript-helper","/bin/sh /usr/bin/dpkg-maintscript-helper rm_conffile /etc/init.d/udev 254.3-1~ -- upgrade 255.4-1ubuntu8 255.4-1ubuntu8.1",0,4515,4510,"/","bastion","LINUX"
1718366223,"/usr/bin/basename","basename /usr/bin/dpkg-maintscript-helper",0,4516,4515,"/","bastion","LINUX"
1718366223,"/usr/bin/dpkg","dpkg --validate-version -- 254.3-1~",0,4517,4515,"/","bastion","LINUX"
1718366223,"/usr/bin/dpkg","dpkg --compare-versions -- 255.4-1ubuntu8 le-nl 254.3-1~",0,4518,4515,"/","bastion","LINUX"
1718366223,"/usr/sbin/dpkg-deb","None",0,4519,4316,"/","bastion","LINUX"
1718366223,"/usr/bin/dpkg-deb","dpkg-deb --fsys-tarfile /tmp/apt-dpkg-install-zOCCA0/5-udev_255.4-1ubuntu8.1_amd64.deb",0,4519,4316,"/","bastion","LINUX"
1718366223,"/var/lib/dpkg/info/udev.postrm","/bin/sh /var/lib/dpkg/info/udev.postrm upgrade 255.4-1ubuntu8.1",0,4522,4316,"/","bastion","LINUX"
1718366223,"/usr/bin/dpkg-maintscript-helper","/bin/sh /usr/bin/dpkg-maintscript-helper rm_conffile /etc/init.d/udev 254.3-1~ -- upgrade 255.4-1ubuntu8.1",0,4523,4522,"/","bastion","LINUX"
1718366223,"/usr/bin/basename","basename /usr/bin/dpkg-maintscript-helper",0,4524,4523,"/","bastion","LINUX"
1718366223,"/usr/bin/dpkg","dpkg --validate-version -- 254.3-1~",0,4525,4523,"/","bastion","LINUX"
1718366223,"/usr/sbin/rm","None",0,4526,4316,"/","bastion","LINUX"
1718366223,"/usr/bin/rm","rm -rf -- /var/lib/dpkg/tmp.ci",0,4526,4316,"/","bastion","LINUX"
1718366223,"/usr/sbin/dpkg-split","None",0,4527,4316,"/","bastion","LINUX"
1718366223,"/usr/bin/dpkg-split","dpkg-split -Qao /var/lib/dpkg/reassemble.deb /tmp/apt-dpkg-install-zOCCA0/6-libsystemd-shared_255.4-1ubuntu8.1_amd64.deb",0,4527,4316,"/","bastion","LINUX"
1718366223,"/usr/sbin/dpkg-deb","None",0,4528,4316,"/","bastion","LINUX"
1718366223,"/usr/bin/dpkg-deb","dpkg-deb --control /tmp/apt-dpkg-install-zOCCA0/6-libsystemd-shared_255.4-1ubuntu8.1_amd64.deb /var/lib/dpkg/tmp.ci",0,4528,4316,"/","bastion","LINUX"
1718366223,"/usr/sbin/tar","None",0,4531,4528,"/var/lib/dpkg/tmp.ci","bastion","LINUX"
1718366223,"/usr/bin/tar","tar -x -f - --warning",0,4531,4528,"/var/lib/dpkg/tmp.ci","bastion","LINUX"
1718366223,"/usr/sbin/dpkg-deb","None",0,4532,4316,"/","bastion","LINUX"
1718366223,"/usr/bin/dpkg-deb","dpkg-deb --fsys-tarfile /tmp/apt-dpkg-install-zOCCA0/6-libsystemd-shared_255.4-1ubuntu8.1_amd64.deb",0,4532,4316,"/","bastion","LINUX"
1718366223,"/usr/sbin/rm","None",0,4537,4316,"/","bastion","LINUX"
1718366223,"/usr/bin/rm","rm -rf -- /var/lib/dpkg/tmp.ci",0,4537,4316,"/","bastion","LINUX"
1718366223,"/usr/bin/dpkg","/usr/bin/dpkg --status-fd 35 --no-triggers --configure libsystemd-shared:amd64",0,4538,4100,"/","bastion","LINUX"
1718366223,"/usr/bin/dpkg","/usr/bin/dpkg --status-fd 35 --no-triggers --unpack --auto-deconfigure /var/cache/apt/archives/libsystemd0_255.4-1ubuntu8.1_amd64.deb",0,4539,4100,"/","bastion","LINUX"
1718366223,"/usr/sbin/dpkg-split","None",0,4540,4539,"/","bastion","LINUX"
1718366223,"/usr/bin/dpkg-split","dpkg-split -Qao /var/lib/dpkg/reassemble.deb /var/cache/apt/archives/libsystemd0_255.4-1ubuntu8.1_amd64.deb",0,4540,4539,"/","bastion","LINUX"
1718366223,"/usr/sbin/dpkg-deb","None",0,4541,4539,"/","bastion","LINUX"
1718366223,"/usr/bin/dpkg-deb","dpkg-deb --control /var/cache/apt/archives/libsystemd0_255.4-1ubuntu8.1_amd64.deb /var/lib/dpkg/tmp.ci",0,4541,4539,"/","bastion","LINUX"
1718366223,"/usr/sbin/tar","None",0,4544,4541,"/var/lib/dpkg/tmp.ci","bastion","LINUX"
1718366223,"/usr/bin/tar","tar -x -f - --warning",0,4544,4541,"/var/lib/dpkg/tmp.ci","bastion","LINUX"
1718366224,"/usr/sbin/dpkg-deb","None",0,4545,4539,"/","bastion","LINUX"
1718366224,"/usr/bin/dpkg-deb","dpkg-deb --fsys-tarfile /var/cache/apt/archives/libsystemd0_255.4-1ubuntu8.1_amd64.deb",0,4545,4539,"/","bastion","LINUX"
1718366224,"/usr/sbin/rm","None",0,4548,4539,"/","bastion","LINUX"
1718366224,"/usr/bin/rm","rm -rf -- /var/lib/dpkg/tmp.ci",0,4548,4539,"/","bastion","LINUX"
1718366224,"/usr/bin/dpkg","/usr/bin/dpkg --status-fd 35 --no-triggers --configure libsystemd0:amd64 systemd-dev:all systemd:amd64",0,4549,4100,"/","bastion","LINUX"
1718366224,"/var/lib/dpkg/info/systemd.postinst","/bin/sh /var/lib/dpkg/info/systemd.postinst configure 255.4-1ubuntu8",0,4550,4549,"/","bastion","LINUX"
1718366224,"/usr/bin/systemd-machine-id-setup","systemd-machine-id-setup",0,4551,4550,"/","bastion","LINUX"
1718366224,"/usr/bin/journalctl","journalctl --update-catalog",0,4552,4550,"/","bastion","LINUX"
1718366224,"/usr/bin/systemd-tmpfiles","systemd-tmpfiles --create",0,4553,4550,"/","bastion","LINUX"
1718366224,"/usr/bin/systemd-sysusers","systemd-sysusers basic.conf systemd-journal.conf systemd-network.conf",0,4554,4550,"/","bastion","LINUX"
1718366224,"/usr/bin/systemd-tmpfiles","systemd-tmpfiles --create credstore.conf debian.conf home.conf journal-nocow.conf legacy.conf provision.conf systemd-network.conf systemd-nologin.conf systemd-pstore.conf systemd-tmp.conf systemd.conf tmp.conf var.conf x11.conf",0,4556,4550,"/","bastion","LINUX"
1718366224,"/usr/bin/dpkg-maintscript-helper","/bin/sh /usr/bin/dpkg-maintscript-helper rm_conffile /etc/systemd/resolved.conf 251.3-2~ -- configure 255.4-1ubuntu8",0,4557,4550,"/","bastion","LINUX"
1718366224,"/usr/bin/basename","basename /usr/bin/dpkg-maintscript-helper",0,4558,4557,"/","bastion","LINUX"
1718366224,"/usr/bin/dpkg","dpkg --validate-version -- 251.3-2~",0,4559,4557,"/","bastion","LINUX"
1718366224,"/usr/bin/dpkg","dpkg --compare-versions -- 255.4-1ubuntu8 le-nl 251.3-2~",0,4560,4557,"/","bastion","LINUX"
1718366224,"/usr/bin/systemctl","systemctl is-system-running",0,4561,4550,"/","bastion","LINUX"
1718366224,"/usr/bin/systemctl","systemctl daemon-reexec",0,4562,4550,"/","bastion","LINUX"
1718366224,"/usr/lib/systemd/system-environment-generators/snapd-env-generator","/usr/lib/systemd/system-environment-generators/snapd-env-generator",0,4670,4669,"/","bastion","LINUX"
1718366224,"/usr/lib/systemd/system-generators/cloud-init-generator","/bin/sh /usr/lib/systemd/system-generators/cloud-init-generator /run/systemd/generator /run/systemd/generator.early /run/systemd/generator.late",0,4673,4672,"/","bastion","LINUX"
1718366224,"/usr/lib/systemd/system-generators/friendly-recovery","/bin/sh /usr/lib/systemd/system-generators/friendly-recovery /run/systemd/generator /run/systemd/generator.early /run/systemd/generator.late",0,4674,4672,"/","bastion","LINUX"
1718366224,"/usr/lib/systemd/system-generators/netplan","/usr/lib/systemd/system-generators/netplan /run/systemd/generator /run/systemd/generator.early /run/systemd/generator.late",0,4675,4672,"/","bastion","LINUX"
1718366224,"/usr/lib/systemd/system-generators/snapd-generator","/usr/lib/systemd/system-generators/snapd-generator /run/systemd/generator /run/systemd/generator.early /run/systemd/generator.late",0,4677,4672,"/","bastion","LINUX"
1718366224,"/usr/lib/systemd/system-generators/sshd-socket-generator","/usr/lib/systemd/system-generators/sshd-socket-generator /run/systemd/generator /run/systemd/generator.early /run/systemd/generator.late",0,4678,4672,"/","bastion","LINUX"
1718366224,"/usr/lib/systemd/system-generators/systemd-cryptsetup-generator","/usr/lib/systemd/system-generators/systemd-cryptsetup-generator /run/systemd/generator /run/systemd/generator.early /run/systemd/generator.late",0,4679,4672,"/","bastion","LINUX"
1718366224,"/usr/lib/systemd/system-generators/openvpn-generator","/bin/sh /usr/lib/systemd/system-generators/openvpn-generator /run/systemd/generator /run/systemd/generator.early /run/systemd/generator.late",0,4676,4672,"/","bastion","LINUX"
1718366224,"/usr/lib/cloud-init/ds-identify","/bin/sh /usr/lib/cloud-init/ds-identify",0,4680,4673,"/","bastion","LINUX"
1718366224,"/usr/bin/mkdir","mkdir -p /run/systemd/generator/openvpn.service.wants",0,4681,4676,"/","bastion","LINUX"
1718366224,"/usr/bin/cat","cat /proc/cmdline",0,4682,4674,"/","bastion","LINUX"
1718366224,"/usr/lib/systemd/system-generators/systemd-fstab-generator","/usr/lib/systemd/system-generators/systemd-fstab-generator /run/systemd/generator /run/systemd/generator.early /run/systemd/generator.late",0,4684,4672,"/","bastion","LINUX"
1718366224,"/usr/lib/systemd/system-generators/systemd-debug-generator","/usr/lib/systemd/system-generators/systemd-debug-generator /run/systemd/generator /run/systemd/generator.early /run/systemd/generator.late",0,4683,4672,"/","bastion","LINUX"
1718366224,"/usr/lib/systemd/system-generators/systemd-getty-generator","/usr/lib/systemd/system-generators/systemd-getty-generator /run/systemd/generator /run/systemd/generator.early /run/systemd/generator.late",0,4685,4672,"/","bastion","LINUX"
1718366224,"/usr/lib/systemd/system-generators/systemd-hibernate-resume-generator","/usr/lib/systemd/system-generators/systemd-hibernate-resume-generator /run/systemd/generator /run/systemd/generator.early /run/systemd/generator.late",0,4686,4672,"/","bastion","LINUX"
1718366224,"/usr/lib/systemd/system-generators/systemd-run-generator","/usr/lib/systemd/system-generators/systemd-run-generator /run/systemd/generator /run/systemd/generator.early /run/systemd/generator.late",0,4689,4672,"/","bastion","LINUX"
1718366224,"/usr/lib/systemd/system-generators/systemd-integritysetup-generator","/usr/lib/systemd/system-generators/systemd-integritysetup-generator /run/systemd/generator /run/systemd/generator.early /run/systemd/generator.late",0,4687,4672,"/","bastion","LINUX"
1718366224,"/usr/lib/systemd/system-generators/systemd-rc-local-generator","/usr/lib/systemd/system-generators/systemd-rc-local-generator /run/systemd/generator /run/systemd/generator.early /run/systemd/generator.late",0,4688,4672,"/","bastion","LINUX"
1718366224,"/usr/bin/uname","uname -svm",0,4690,4680,"/","bastion","LINUX"
1718366224,"/usr/bin/systemd-detect-virt","systemd-detect-virt",0,4692,4680,"/","bastion","LINUX"
1718366224,"/usr/bin/ls","ls *.conf",0,4693,4676,"/etc/openvpn","bastion","LINUX"
1718366224,"/bin/udevadm","/bin/udevadm control --reload",0,4694,4675,"/","bastion","LINUX"
1718366224,"/usr/lib/systemd/system-generators/systemd-sysv-generator","/usr/lib/systemd/system-generators/systemd-sysv-generator /run/systemd/generator /run/systemd/generator.early /run/systemd/generator.late",0,4696,4672,"/","bastion","LINUX"
1718366224,"/usr/lib/systemd/system-generators/systemd-veritysetup-generator","/usr/lib/systemd/system-generators/systemd-veritysetup-generator /run/systemd/generator /run/systemd/generator.early /run/systemd/generator.late",0,4697,4672,"/","bastion","LINUX"
1718366224,"/usr/lib/systemd/system-generators/systemd-system-update-generator","/usr/lib/systemd/system-generators/systemd-system-update-generator /run/systemd/generator /run/systemd/generator.early /run/systemd/generator.late",0,4695,4672,"/","bastion","LINUX"
1718366224,"/usr/bin/dpkg","dpkg --compare-versions 255.4-1ubuntu8 ge 253.5-1ubuntu6~",0,4698,4550,"/","bastion","LINUX"
1718366224,"/usr/bin/systemctl","systemctl kill --kill-whom --signal user@*.service",0,4699,4550,"/","bastion","LINUX"
1718366224,"/usr/bin/systemctl","systemctl --user --global is-enabled snap.snapd-desktop-integration.snapd-desktop-integration.service",0,4700,733,"/","bastion","LINUX"
1718366224,"/usr/bin/systemctl","systemctl --user --global is-enabled snap.firmware-updater.firmware-notifier.service snap.firmware-updater.firmware-notifier.timer",0,4701,733,"/","bastion","LINUX"
1718366224,"/usr/bin/systemctl","systemctl --user --global is-enabled snap.firmware-updater.firmware-updater-app.service",0,4703,733,"/","bastion","LINUX"
1718366224,"/usr/bin/systemctl","systemctl try-restart systemd-networkd.service",0,4704,4550,"/","bastion","LINUX"
1718366224,"/usr/bin/systemd-tty-ask-password-agent","/usr/bin/systemd-tty-ask-password-agent --watch",0,4705,4704,"/","bastion","LINUX"
1718366224,"/usr/bin/systemctl","systemctl try-restart systemd-journald.service",0,4706,4550,"/","bastion","LINUX"
1718366224,"/usr/bin/systemd-tty-ask-password-agent","/usr/bin/systemd-tty-ask-password-agent --watch",0,4707,4706,"/","bastion","LINUX"
1718366224,"/usr/lib/systemd/systemd","/usr/lib/systemd/systemd --user --deserialize",1000,1759,1,"/","bastion","LINUX"
1718366224,"/proc/self/fd/9","/usr/lib/systemd/systemd-executor --deserialize 70 --log-level info --log-target kmsg",0,4710,1,"/","bastion","LINUX"
1718366224,"/usr/lib/systemd/user-environment-generators/30-systemd-environment-d-generator","/usr/lib/systemd/user-environment-generators/30-systemd-environment-d-generator",1000,4713,4712,"/","bastion","LINUX"
1718366224,"/usr/lib/systemd/systemd-journald","/usr/lib/systemd/systemd-journald",0,4710,1,"/","bastion","LINUX"
1718366224,"/usr/lib/systemd/user-generators/systemd-xdg-autostart-generator","/usr/lib/systemd/user-generators/systemd-xdg-autostart-generator /run/user/1000/systemd/generator /run/user/1000/systemd/generator.early /run/user/1000/systemd/generator.late",1000,4715,4714,"/","bastion","LINUX"
